Distribution Date,Territory Name,Track Id,Track Title,Source,Music User,Split %,Total Payable,Total Units,,
7/1/20,United States,16729881,DRINK YOU AWAY,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.4,2492,,
7/1/20,United States,19279883,IF THEY KNEW,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.01,13,,
7/1/20,United States,15506656,MIRRORS,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.24,1488,,
7/1/20,United States,16965368,NOT A BAD THING,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.01,67,,
7/1/20,United States,15612645,PUSHER LOVE GIRL,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.04,253,,
7/1/20,United States,16822553,ROCKET,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.03,214,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.01,58,,
7/1/20,United States,15665131,THAT GIRL,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.02,219,,
7/1/20,United States,16031508,TOM FORD,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.03,452,,
7/1/20,United States,15612678,TUNNEL VISION,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.01,36,,
7/1/20,United States,21308737,YEAH I SAID IT,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.03,336,,
7/1/20,Argentina,16965371,AMNESIA,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Argentina,15612639,BLUE OCEAN FLOOR,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Argentina,16729881,DRINK YOU AWAY,INTERNATIONAL,GENERAL,100,0.04,0,,
7/1/20,Argentina,15665130,LET THE GROOVE IN,INTERNATIONAL,GENERAL,100,0.05,0,,
7/1/20,Argentina,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,8.68,0,,
7/1/20,Argentina,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,0.12,0,,
7/1/20,Argentina,15612645,PUSHER LOVE GIRL,INTERNATIONAL,GENERAL,100,0.1,0,,
7/1/20,Argentina,16822553,ROCKET,INTERNATIONAL,GENERAL,100,0.19,0,,
7/1/20,Argentina,15612689,SPACESHIP COUPE,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Argentina,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,0.56,0,,
7/1/20,Argentina,15665131,THAT GIRL,INTERNATIONAL,GENERAL,100,0.04,0,,
7/1/20,Argentina,16046698,TOGETHER,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Argentina,15612678,TUNNEL VISION,INTERNATIONAL,GENERAL,100,0.08,0,,
7/1/20,Argentina,17666273,WALK IT OUT,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Argentina,21308737,YEAH I SAID IT,INTERNATIONAL,GENERAL,100,0.15,0,,
7/1/20,Australia,16965371,AMNESIA,INTERNATIONAL,GENERAL,100,0.29,0,,
7/1/20,Australia,15612639,BLUE OCEAN FLOOR,INTERNATIONAL,GENERAL,100,0.87,0,,
7/1/20,Australia,14068171,BREAK YA BACK,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Australia,15612667,DON T HOLD THE WALL,INTERNATIONAL,GENERAL,100,0.38,0,,
7/1/20,Australia,16729881,DRINK YOU AWAY,INTERNATIONAL,GENERAL,100,1.46,0,,
7/1/20,Australia,16965372,ELECTRIC LADY,INTERNATIONAL,GENERAL,100,0.05,0,,
7/1/20,Australia,16965364,GIMME WHAT I DON T KNOW I WANT,INTERNATIONAL,GENERAL,100,0.14,0,,
7/1/20,Australia,15794951,GROWN WOMAN,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Australia,15794951,GROWN WOMAN,INTERNATIONAL,GENERAL,100,2.58,0,,
7/1/20,Australia,15794951,GROWN WOMAN,INTERNATIONAL,RADIO,100,0.06,0,,
7/1/20,Australia,14974381,HANDS IN THE AIR,INTERNATIONAL,GENERAL,100,0.98,0,,
7/1/20,Australia,16240677,I DON T HAVE TO SLEEP TO DREAM,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Australia,16031516,JAY Z BLUE,INTERNATIONAL,GENERAL,100,0.08,0,,
7/1/20,Australia,15665130,LET THE GROOVE IN,INTERNATIONAL,GENERAL,100,0.93,0,,
7/1/20,Australia,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,77.96,0,,
7/1/20,Australia,20094132,MOVIN BASS,INTERNATIONAL,GENERAL,100,0.55,0,,
7/1/20,Australia,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,5.43,0,,
7/1/20,Australia,15612645,PUSHER LOVE GIRL,INTERNATIONAL,GENERAL,100,1.18,0,,
7/1/20,Australia,18878439,RATCHET COMMANDMENTS,INTERNATIONAL,GENERAL,100,0.51,0,,
7/1/20,Australia,16822553,ROCKET,INTERNATIONAL,GENERAL,100,6.15,0,,
7/1/20,Australia,15612689,SPACESHIP COUPE,INTERNATIONAL,GENERAL,100,0.63,0,,
7/1/20,Australia,15507329,STRAWBERRY BUBBLEGUM,INTERNATIONAL,GENERAL,100,0.16,0,,
7/1/20,Australia,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,10.79,0,,
7/1/20,Australia,16156619,TAKE IT EASY ON ME,INTERNATIONAL,GENERAL,100,0.07,0,,
7/1/20,Australia,16031508,TOM FORD,INTERNATIONAL,GENERAL,100,0.69,0,,
7/1/20,Australia,16733468,TRUE BLOOD,INTERNATIONAL,GENERAL,100,0.23,0,,
7/1/20,Australia,15612678,TUNNEL VISION,INTERNATIONAL,GENERAL,100,1.23,0,,
7/1/20,Australia,16242755,WOODS,INTERNATIONAL,GENERAL,100,0.04,0,,
7/1/20,Australia,21308737,YEAH I SAID IT,INTERNATIONAL,GENERAL,100,2.25,0,,
7/1/20,Australia,16965370,YOU GOT IT ON,INTERNATIONAL,GENERAL,100,0.24,0,,
7/1/20,Austria,15506656,MIRRORS,INTERNATIONAL,RADIO,100,79.31,0,,
7/1/20,Austria,16965368,NOT A BAD THING,INTERNATIONAL,RADIO,100,0.16,0,,
7/1/20,Belgium,16965371,AMNESIA,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Belgium,15612639,BLUE OCEAN FLOOR,INTERNATIONAL,GENERAL,100,0.05,0,,
7/1/20,Belgium,23400765,BODY,INTERNATIONAL,GENERAL,100,5.99,0,,
7/1/20,Belgium,16965369,CABARET,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Belgium,15612667,DON T HOLD THE WALL,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Belgium,16729881,DRINK YOU AWAY,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Belgium,23591624,DUST MY SHOULDERS OFF,INTERNATIONAL,GENERAL,100,0.06,0,,
7/1/20,Belgium,16965364,GIMME WHAT I DON T KNOW I WANT,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Belgium,15794951,GROWN WOMAN,INTERNATIONAL,GENERAL,100,0.25,0,,
7/1/20,Belgium,14974381,HANDS IN THE AIR,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Belgium,19279883,IF THEY KNEW,INTERNATIONAL,GENERAL,100,0.07,0,,
7/1/20,Belgium,15665130,LET THE GROOVE IN,INTERNATIONAL,GENERAL,100,2.16,0,,
7/1/20,Belgium,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,91.69,0,,
7/1/20,Belgium,20094132,MOVIN BASS,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Belgium,16965366,MURDER,INTERNATIONAL,GENERAL,100,40.75,0,,
7/1/20,Belgium,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,0.52,0,,
7/1/20,Belgium,16031507,PICASSO BABY,INTERNATIONAL,RADIO,100,0.08,0,,
7/1/20,Belgium,15612645,PUSHER LOVE GIRL,INTERNATIONAL,GENERAL,100,0.08,0,,
7/1/20,Belgium,16822553,ROCKET,INTERNATIONAL,GENERAL,100,0.06,0,,
7/1/20,Belgium,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,31.63,0,,
7/1/20,Belgium,15665131,THAT GIRL,INTERNATIONAL,GENERAL,100,0.24,0,,
7/1/20,Belgium,16046698,TOGETHER,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Belgium,16031508,TOM FORD,INTERNATIONAL,GENERAL,100,0.64,0,,
7/1/20,Belgium,16733468,TRUE BLOOD,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Belgium,15612678,TUNNEL VISION,INTERNATIONAL,GENERAL,100,0.04,0,,
7/1/20,Belgium,21308737,YEAH I SAID IT,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Belgium,16965370,YOU GOT IT ON,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Brazil,18878438,AROUND THE CLOCK,INTERNATIONAL,GENERAL,100,0.05,0,,
7/1/20,Brazil,15665130,LET THE GROOVE IN,INTERNATIONAL,GENERAL,100,0.21,0,,
7/1/20,Brazil,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,17.89,0,,
7/1/20,Brazil,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,2.58,0,,
7/1/20,Brazil,15612645,PUSHER LOVE GIRL,INTERNATIONAL,GENERAL,100,0.27,0,,
7/1/20,Brazil,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,1.93,0,,
7/1/20,Brazil,21308737,YEAH I SAID IT,INTERNATIONAL,GENERAL,100,0.66,0,,
7/1/20,Canada,23400765,BODY,INTERNATIONAL,GENERAL,100,0.21,0,,
7/1/20,Canada,16965369,CABARET,INTERNATIONAL,GENERAL,100,0.18,0,,
7/1/20,Canada,16729881,DRINK YOU AWAY,INTERNATIONAL,GENERAL,100,12.53,0,,
7/1/20,Canada,16965372,ELECTRIC LADY,INTERNATIONAL,GENERAL,100,0.08,0,,
7/1/20,Canada,19279883,IF THEY KNEW,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Canada,16760490,KNOW BOUT ME,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Canada,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,73.13,0,,
7/1/20,Canada,20094132,MOVIN BASS,INTERNATIONAL,GENERAL,100,0.49,0,,
7/1/20,Canada,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,9.13,0,,
7/1/20,Canada,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,2.19,0,,
7/1/20,Canada,15665131,THAT GIRL,INTERNATIONAL,GENERAL,100,1.52,0,,
7/1/20,Canada,16733468,TRUE BLOOD,INTERNATIONAL,GENERAL,100,0.17,0,,
7/1/20,Canada,15612678,TUNNEL VISION,INTERNATIONAL,GENERAL,100,1.5,0,,
7/1/20,Canada,21308737,YEAH I SAID IT,INTERNATIONAL,GENERAL,100,1.9,0,,
7/1/20,Costa Rica,14974381,HANDS IN THE AIR,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Costa Rica,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,0.27,0,,
7/1/20,Costa Rica,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Costa Rica,13957979,PASS AT ME,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Costa Rica,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Costa Rica,15612678,TUNNEL VISION,INTERNATIONAL,GENERAL,100,0.16,0,,
7/1/20,Croatia,19279883,IF THEY KNEW,INTERNATIONAL,GENERAL,100,0.1,0,,
7/1/20,Croatia,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,14.38,0,,
7/1/20,Croatia,13957979,PASS AT ME,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Denmark,15612639,BLUE OCEAN FLOOR,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Denmark,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,33.72,0,,
7/1/20,Denmark,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,0.54,0,,
7/1/20,Denmark,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,1.28,0,,
7/1/20,Denmark,15612678,TUNNEL VISION,INTERNATIONAL,RADIO,100,0.07,0,,
7/1/20,Denmark,16965371,AMNESIA,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Denmark,15612639,BLUE OCEAN FLOOR,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Denmark,23400765,BODY,INTERNATIONAL,GENERAL,100,0.06,0,,
7/1/20,Denmark,16729881,DRINK YOU AWAY,INTERNATIONAL,GENERAL,100,0.04,0,,
7/1/20,Denmark,19279883,IF THEY KNEW,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Denmark,15665130,LET THE GROOVE IN,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Denmark,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,2.13,0,,
7/1/20,Denmark,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,0.1,0,,
7/1/20,Denmark,15612645,PUSHER LOVE GIRL,INTERNATIONAL,GENERAL,100,0.04,0,,
7/1/20,Denmark,16822553,ROCKET,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Denmark,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,0.05,0,,
7/1/20,Denmark,15665131,THAT GIRL,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Denmark,16046698,TOGETHER,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Denmark,16031508,TOM FORD,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Denmark,15612678,TUNNEL VISION,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Denmark,21308737,YEAH I SAID IT,INTERNATIONAL,GENERAL,100,0.06,0,,
7/1/20,Finland,23400765,BODY,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Finland,15794951,GROWN WOMAN,INTERNATIONAL,TELEVISION,100,0.87,0,,
7/1/20,Finland,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,16.72,0,,
7/1/20,Finland,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,0.5,0,,
7/1/20,Finland,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,1.46,0,,
7/1/20,Germany,13416593,ALL NIGHT LONG,INTERNATIONAL,TELEVISION,100,0.1,0,,
7/1/20,Germany,16965371,AMNESIA,INTERNATIONAL,TELEVISION,100,0.49,0,,
7/1/20,Germany,15612639,BLUE OCEAN FLOOR,INTERNATIONAL,RADIO,100,4.31,0,,
7/1/20,Germany,23400765,BODY,INTERNATIONAL,GENERAL,100,0.87,0,,
7/1/20,Germany,16965369,CABARET,INTERNATIONAL,GENERAL,100,0.48,0,,
7/1/20,Germany,15612667,DON T HOLD THE WALL,INTERNATIONAL,TELEVISION,100,2.96,0,,
7/1/20,Germany,16729881,DRINK YOU AWAY,INTERNATIONAL,TELEVISION,100,2.84,0,,
7/1/20,Germany,15794951,GROWN WOMAN,INTERNATIONAL,GENERAL,100,0.1,0,,
7/1/20,Germany,14974381,HANDS IN THE AIR,INTERNATIONAL,RADIO,100,1.98,0,,
7/1/20,Germany,19279883,IF THEY KNEW,INTERNATIONAL,GENERAL,100,2.57,0,,
7/1/20,Germany,15665130,LET THE GROOVE IN,INTERNATIONAL,RADIO,100,2.11,0,,
7/1/20,Germany,15506656,MIRRORS,INTERNATIONAL,RADIO,100,341.1,0,,
7/1/20,Germany,20094132,MOVIN BASS,INTERNATIONAL,RADIO,100,0.25,0,,
7/1/20,Germany,16965366,MURDER,INTERNATIONAL,TELEVISION,100,0.93,0,,
7/1/20,Germany,16965368,NOT A BAD THING,INTERNATIONAL,RADIO,100,7.45,0,,
7/1/20,Germany,13957979,PASS AT ME,INTERNATIONAL,GENERAL,100,0.62,0,,
7/1/20,Germany,16031507,PICASSO BABY,INTERNATIONAL,GENERAL,100,0.67,0,,
7/1/20,Germany,15612645,PUSHER LOVE GIRL,INTERNATIONAL,RADIO,100,1.18,0,,
7/1/20,Germany,18878439,RATCHET COMMANDMENTS,INTERNATIONAL,RADIO,100,0.35,0,,
7/1/20,Germany,16822553,ROCKET,INTERNATIONAL,RADIO,100,1.4,0,,
7/1/20,Germany,15612689,SPACESHIP COUPE,INTERNATIONAL,TELEVISION,100,1.72,0,,
7/1/20,Germany,15507329,STRAWBERRY BUBBLEGUM,INTERNATIONAL,GENERAL,100,0.28,0,,
7/1/20,Germany,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,RADIO,100,10.4,0,,
7/1/20,Germany,16156619,TAKE IT EASY ON ME,INTERNATIONAL,RADIO,100,0.18,0,,
7/1/20,Germany,15665131,THAT GIRL,INTERNATIONAL,RADIO,100,0.03,0,,
7/1/20,Germany,16046698,TOGETHER,INTERNATIONAL,GENERAL,100,3.46,0,,
7/1/20,Germany,16031508,TOM FORD,INTERNATIONAL,RADIO,100,1.31,0,,
7/1/20,Germany,15612678,TUNNEL VISION,INTERNATIONAL,RADIO,100,7.73,0,,
7/1/20,Germany,16965370,YOU GOT IT ON,INTERNATIONAL,RADIO,100,0.12,0,,
7/1/20,Guatemala,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,0.37,0,,
7/1/20,Guatemala,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Guatemala,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Honduras,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,0.17,0,,
7/1/20,Hong Kong SAR China,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,0.38,0,,
7/1/20,Hong Kong SAR China,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Hungary,16965371,AMNESIA,INTERNATIONAL,GENERAL,100,0.05,0,,
7/1/20,Hungary,15612667,DON T HOLD THE WALL,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Hungary,16729881,DRINK YOU AWAY,INTERNATIONAL,GENERAL,100,0.19,0,,
7/1/20,Hungary,16965364,GIMME WHAT I DON T KNOW I WANT,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Hungary,15665130,LET THE GROOVE IN,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Hungary,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,0.58,0,,
7/1/20,Hungary,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,0.05,0,,
7/1/20,Hungary,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,0.23,0,,
7/1/20,Hungary,15612678,TUNNEL VISION,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,India,15506656,MIRRORS,INTERNATIONAL,RADIO,100,0.49,0,,
7/1/20,India,14121079,TRIPLE THREAT,INTERNATIONAL,RADIO,100,0.01,0,,
7/1/20,India,21308737,YEAH I SAID IT,INTERNATIONAL,GENERAL,100,0.14,0,,
7/1/20,Ireland,16965371,AMNESIA,INTERNATIONAL,GENERAL,100,0.09,0,,
7/1/20,Ireland,15612639,BLUE OCEAN FLOOR,INTERNATIONAL,GENERAL,100,0.54,0,,
7/1/20,Ireland,14068171,BREAK YA BACK,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Ireland,16965369,CABARET,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Ireland,15612667,DON T HOLD THE WALL,INTERNATIONAL,GENERAL,100,0.54,0,,
7/1/20,Ireland,16729881,DRINK YOU AWAY,INTERNATIONAL,GENERAL,100,0.07,0,,
7/1/20,Ireland,16965364,GIMME WHAT I DON T KNOW I WANT,INTERNATIONAL,GENERAL,100,0.07,0,,
7/1/20,Ireland,14974381,HANDS IN THE AIR,INTERNATIONAL,GENERAL,100,0.08,0,,
7/1/20,Ireland,16240677,I DON T HAVE TO SLEEP TO DREAM,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Ireland,19279883,IF THEY KNEW,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Ireland,16031516,JAY Z BLUE,INTERNATIONAL,GENERAL,100,0.04,0,,
7/1/20,Ireland,15665130,LET THE GROOVE IN,INTERNATIONAL,GENERAL,100,0.54,0,,
7/1/20,Ireland,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,9.15,0,,
7/1/20,Ireland,16965366,MURDER,INTERNATIONAL,GENERAL,100,0.05,0,,
7/1/20,Ireland,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,0.1,0,,
7/1/20,Ireland,16031507,PICASSO BABY,INTERNATIONAL,GENERAL,100,0.05,0,,
7/1/20,Ireland,15612645,PUSHER LOVE GIRL,INTERNATIONAL,GENERAL,100,0.54,0,,
7/1/20,Ireland,16822553,ROCKET,INTERNATIONAL,GENERAL,100,0.7,0,,
7/1/20,Ireland,15612689,SPACESHIP COUPE,INTERNATIONAL,GENERAL,100,0.15,0,,
7/1/20,Ireland,15507329,STRAWBERRY BUBBLEGUM,INTERNATIONAL,GENERAL,100,0.11,0,,
7/1/20,Ireland,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,0.76,0,,
7/1/20,Ireland,16156619,TAKE IT EASY ON ME,INTERNATIONAL,GENERAL,100,0.1,0,,
7/1/20,Ireland,15665131,THAT GIRL,INTERNATIONAL,GENERAL,100,0.18,0,,
7/1/20,Ireland,16031508,TOM FORD,INTERNATIONAL,GENERAL,100,0.07,0,,
7/1/20,Ireland,16733468,TRUE BLOOD,INTERNATIONAL,GENERAL,100,0.07,0,,
7/1/20,Ireland,15612678,TUNNEL VISION,INTERNATIONAL,GENERAL,100,0.62,0,,
7/1/20,Ireland,17666273,WALK IT OUT,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Ireland,21308737,YEAH I SAID IT,INTERNATIONAL,GENERAL,100,0.52,0,,
7/1/20,Ireland,16965370,YOU GOT IT ON,INTERNATIONAL,GENERAL,100,0.07,0,,
7/1/20,Italy,13416593,ALL NIGHT LONG,INTERNATIONAL,GENERAL,100,0.46,0,,
7/1/20,Italy,15612639,BLUE OCEAN FLOOR,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Italy,23400765,BODY,INTERNATIONAL,GENERAL,100,0.57,0,,
7/1/20,Italy,15612667,DON T HOLD THE WALL,INTERNATIONAL,GENERAL,100,0.06,0,,
7/1/20,Italy,15794951,GROWN WOMAN,INTERNATIONAL,GENERAL,100,0.49,0,,
7/1/20,Italy,14974381,HANDS IN THE AIR,INTERNATIONAL,GENERAL,100,2.19,0,,
7/1/20,Italy,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,29.85,0,,
7/1/20,Italy,16965366,MURDER,INTERNATIONAL,GENERAL,100,0.09,0,,
7/1/20,Italy,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,2.88,0,,
7/1/20,Italy,13957979,PASS AT ME,INTERNATIONAL,RADIO,100,0.03,0,,
7/1/20,Italy,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,7.52,0,,
7/1/20,Italy,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,TELEVISION,100,0.26,0,,
7/1/20,Italy,16031508,TOM FORD,INTERNATIONAL,GENERAL,100,2.11,0,,
7/1/20,Italy,16031508,TOM FORD,INTERNATIONAL,GENERAL,100,0.37,0,,
7/1/20,Italy,15612678,TUNNEL VISION,INTERNATIONAL,TELEVISION,100,0.12,0,,
7/1/20,Jamaica,16729881,DRINK YOU AWAY,INTERNATIONAL,RADIO,100,0.01,0,,
7/1/20,Jamaica,16965368,NOT A BAD THING,INTERNATIONAL,RADIO,100,0.24,0,,
7/1/20,Japan,23400765,BODY,INTERNATIONAL,GENERAL,100,0.1,0,,
7/1/20,Japan,14068171,BREAK YA BACK,INTERNATIONAL,RADIO,100,0.03,0,,
7/1/20,Japan,15612667,DON T HOLD THE WALL,INTERNATIONAL,GENERAL,100,0.93,0,,
7/1/20,Japan,16240677,I DON T HAVE TO SLEEP TO DREAM,INTERNATIONAL,GENERAL,100,0.11,0,,
7/1/20,Japan,19279883,IF THEY KNEW,INTERNATIONAL,GENERAL,100,0.03,0,,
7/1/20,Japan,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,26.08,0,,
7/1/20,Japan,17885616,MOVE PROVOCATIVE,INTERNATIONAL,GENERAL,100,0.04,0,,
7/1/20,Japan,13957979,PASS AT ME,INTERNATIONAL,GENERAL,100,0.1,0,,
7/1/20,Japan,15612689,SPACESHIP COUPE,INTERNATIONAL,GENERAL,100,0.14,0,,
7/1/20,Japan,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,3.19,0,,
7/1/20,Japan,15665131,THAT GIRL,INTERNATIONAL,GENERAL,100,0.28,0,,
7/1/20,Japan,16733468,TRUE BLOOD,INTERNATIONAL,GENERAL,100,0.49,0,,
7/1/20,Japan,17666273,WALK IT OUT,INTERNATIONAL,GENERAL,100,0.26,0,,
7/1/20,Lithuania,15506656,MIRRORS,INTERNATIONAL,RADIO,100,1.43,0,,
7/1/20,Lithuania,16965368,NOT A BAD THING,INTERNATIONAL,RADIO,100,1.14,0,,
7/1/20,Lithuania,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,RADIO,100,0.6,0,,
7/1/20,Lithuania,16156619,TAKE IT EASY ON ME,INTERNATIONAL,RADIO,100,0.05,0,,
7/1/20,Lithuania,15612678,TUNNEL VISION,INTERNATIONAL,RADIO,100,0.08,0,,
7/1/20,Malaysia,16729881,DRINK YOU AWAY,INTERNATIONAL,GENERAL,100,0.51,0,,
7/1/20,Malaysia,23591624,DUST MY SHOULDERS OFF,INTERNATIONAL,GENERAL,100,0.35,0,,
7/1/20,Malaysia,13685374,FASCINATED,INTERNATIONAL,GENERAL,100,0.07,0,,
7/1/20,Malaysia,15794951,GROWN WOMAN,INTERNATIONAL,GENERAL,100,0.25,0,,
7/1/20,Malaysia,15506656,MIRRORS,INTERNATIONAL,GENERAL,100,8.25,0,,
7/1/20,Malaysia,16965368,NOT A BAD THING,INTERNATIONAL,GENERAL,100,1.65,0,,
7/1/20,Malaysia,13957979,PASS AT ME,INTERNATIONAL,GENERAL,100,0.27,0,,
7/1/20,Malaysia,16822553,ROCKET,INTERNATIONAL,GENERAL,100,0.27,0,,
7/1/20,Malaysia,16157089,TAKE BACK THE NIGHT,INTERNATIONAL,GENERAL,100,0.79,0,,
7/1/20,Malaysia,15665131,THAT GIRL,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Mexico,13416593,ALL NIGHT LONG,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Mexico,16965371,AMNESIA,INTERNATIONAL,GENERAL,100,0.1,0,,
7/1/20,Mexico,15612639,BLUE OCEAN FLOOR,INTERNATIONAL,GENERAL,100,0.05,0,,
7/1/20,Mexico,23400765,BODY,INTERNATIONAL,GENERAL,100,0.01,0,,
7/1/20,Mexico,16729881,DRINK YOU AWAY,INTERNATIONAL,GENERAL,100,0.07,0,,
7/1/20,Mexico,16965364,GIMME WHAT I DON T KNOW I WANT,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Mexico,14974381,HANDS IN THE AIR,INTERNATIONAL,GENERAL,100,0.02,0,,
7/1/20,Mexico,15665130,LET THE GROOVE IN,INTERNATIONAL,GENERAL,100,0.07,0,,
